판매일,EA,주소,시도,시군,구,기온,상품명_cleaned,제로구분,년월
2024-06-08,12,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,19.3,환타파인,일반,2024-06
2024-06-08,24,경상남도 창원시 의창구 봉곡로,경상남도,창원시,의창구,19.3,펩시콜라,일반,2024-06
2024-06-08,30,경상남도 창원시 의창구 봉곡로,경상남도,창원시,의창구,19.3,코카콜라,일반,2024-06
2024-06-08,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,19.3,칠성사이다,일반,2024-06
2024-06-08,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,19.3,탐스제로오렌지향,제로,2024-06
2024-06-08,192,경상남도 창원시 의창구 반계로,경상남도,창원시,의창구,19.3,펩시콜라,일반,2024-06
2024-06-08,192,경상남도 창원시 의창구 반계로,경상남도,창원시,의창구,19.3,칠성사이다,일반,2024-06
2024-06-08,24,경상남도 창원시 의창구 대원로,경상남도,창원시,의창구,19.3,칠성사이다,일반,2024-06
2024-06-08,12,경상남도 창원시 마산회원구 봉덕2길,경상남도,창원시,마산회원구,19.3,펩시콜라,일반,2024-06
2024-06-08,12,경상남도 창원시 의창구 동정길,경상남도,창원시,의창구,19.3,코카콜라,일반,2024-06
2024-06-08,12,경상남도 창원시 마산회원구 봉양로,경상남도,창원시,마산회원구,19.3,환타오렌지,일반,2024-06
2024-06-10,60,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,23.3,맥콜,일반,2024-06
2024-06-10,48,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,23.3,펩시콜라,일반,2024-06
2024-06-10,24,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,23.3,칠성사이다제로,제로,2024-06
2024-06-10,30,경상남도 창원시 성산구 용지로,경상남도,창원시,성산구,23.3,데미소다청포도,일반,2024-06
2024-06-10,24,경상남도 창원시 마산회원구 봉덕1길,경상남도,창원시,마산회원구,23.3,펩시콜라,일반,2024-06
2024-06-10,60,경상남도 창원시 진해구 진해대로1114번길,경상남도,창원시,진해구,23.3,환타오렌지,일반,2024-06
2024-06-10,60,경상남도 창원시 진해구 진해대로1114번길,경상남도,창원시,진해구,23.3,환타파인,일반,2024-06
2024-06-10,18,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,23.3,칠성사이다,일반,2024-06
2024-06-10,12,경상남도 창원시 의창구 동정길,경상남도,창원시,의창구,23.3,환타오렌지,일반,2024-06
2024-06-10,30,경상남도 창원시 성산구 단정로,경상남도,창원시,성산구,23.3,맥콜,일반,2024-06
2024-06-10,12,경상남도 창원시 성산구 단정로,경상남도,창원시,성산구,23.3,밀크소다,일반,2024-06
2024-06-10,-12,경상남도 창원시 마산회원구 봉덕2길,경상남도,창원시,마산회원구,23.3,환타오렌지+코카콜라,일반,2024-06
2024-06-10,12,경상남도 창원시 마산회원구 봉덕2길,경상남도,창원시,마산회원구,23.3,환타오렌지+코카콜라,일반,2024-06
2024-06-10,144,경상남도 창원시 마산회원구 북성로,경상남도,창원시,마산회원구,23.3,칠성사이다,일반,2024-06
2024-06-10,12,경상남도 창원시 마산합포구 자산북1길,경상남도,창원시,마산합포구,23.3,펩시제로슈거,제로,2024-06
2024-06-10,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,23.3,환타파인,일반,2024-06
2024-06-10,120,경상남도 창원시 진해구 충장로,경상남도,창원시,진해구,23.3,칠성사이다,일반,2024-06
2024-06-10,240,경상남도 창원시 진해구 충장로,경상남도,창원시,진해구,23.3,칠성사이다,일반,2024-06
2024-06-10,72,경상남도 창원시 진해구 충장로,경상남도,창원시,진해구,23.3,칠성사이다제로,제로,2024-06
2024-06-10,24,경상남도 창원시 진해구 충장로,경상남도,창원시,진해구,23.3,환타오렌지,일반,2024-06
2024-06-10,12,경상남도 창원시 진해구 충장로,경상남도,창원시,진해구,23.3,환타파인,일반,2024-06
2024-06-10,24,경상남도 창원시 진해구 충장로,경상남도,창원시,진해구,23.3,밀크소다,일반,2024-06
2024-06-10,30,경상남도 창원시 마산합포구 동서동2길,경상남도,창원시,마산합포구,23.3,코카콜라,일반,2024-06
2024-06-10,12,경상남도 창원시 성산구 삼동로128번길,경상남도,창원시,성산구,23.3,코카콜라,일반,2024-06
2024-06-10,30,경상남도 창원시 성산구 삼동로128번길,경상남도,창원시,성산구,23.3,환타오렌지,일반,2024-06
2024-06-10,12,경상남도 창원시 의창구 읍성로,경상남도,창원시,의창구,23.3,환타오렌지,일반,2024-06
2024-06-10,12,경상남도 창원시 의창구 읍성로,경상남도,창원시,의창구,23.3,환타파인,일반,2024-06
2024-06-10,6,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,23.3,환타오렌지+코카콜라,일반,2024-06
2024-06-10,48,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,23.3,칠성사이다,일반,2024-06
2024-06-10,48,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,23.3,펩시콜라,일반,2024-06
2024-06-10,48,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,23.3,환타오렌지,일반,2024-06
2024-06-10,12,경상남도 창원시 의창구 명서로,경상남도,창원시,의창구,23.3,환타파인,일반,2024-06
2024-06-10,30,경상남도 창원시 성산구 가음정로,경상남도,창원시,성산구,23.3,코카콜라,일반,2024-06
2024-06-10,12,경상남도 창원시 성산구 가음정로,경상남도,창원시,성산구,23.3,환타오렌지,일반,2024-06
2024-06-10,12,경상남도 창원시 성산구 가음정로,경상남도,창원시,성산구,23.3,환타파인,일반,2024-06
2024-06-10,24,경상남도 창원시 의창구 도계두리길,경상남도,창원시,의창구,23.3,칠성사이다,일반,2024-06
2024-06-10,24,경상남도 창원시 의창구 도계두리길,경상남도,창원시,의창구,23.3,칠성사이다,일반,2024-06
2024-06-10,30,경상남도 창원시 의창구 도계두리길,경상남도,창원시,의창구,23.3,밀키스,일반,2024-06
2024-06-10,12,경상남도 창원시 의창구 동읍 동읍로,경상남도,창원시,의창구,23.3,코카콜라,일반,2024-06
2024-06-10,36,경상남도 창원시 마산합포구 고운로,경상남도,창원시,마산합포구,23.3,환타오렌지,일반,2024-06
2024-06-10,24,경상남도 창원시 의창구 원이대로,경상남도,창원시,의창구,23.3,코카콜라,일반,2024-06
2024-06-10,144,경상남도 창원시 진해구 인사로,경상남도,창원시,진해구,23.3,칠성사이다,일반,2024-06
2024-06-10,144,경상남도 창원시 진해구 인사로,경상남도,창원시,진해구,23.3,칠성사이다,일반,2024-06
2024-06-10,-144,경상남도 창원시 진해구 인사로,경상남도,창원시,진해구,23.3,칠성사이다,일반,2024-06
2024-06-10,120,경상남도 창원시 진해구 인사로,경상남도,창원시,진해구,23.3,펩시콜라,일반,2024-06
2024-06-10,20,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,23.3,칠성사이다,일반,2024-06
2024-06-10,1,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,23.3,칠성사이다,일반,2024-06
2024-06-10,-12,경상남도 창원시 마산회원구 봉양로,경상남도,창원시,마산회원구,23.3,환타오렌지+코카콜라,일반,2024-06
2024-06-10,12,경상남도 창원시 마산회원구 봉양로,경상남도,창원시,마산회원구,23.3,환타오렌지+코카콜라,일반,2024-06
2024-06-10,12,경상남도 창원시 마산회원구 봉양로,경상남도,창원시,마산회원구,23.3,환타오렌지+코카콜라,일반,2024-06
2024-06-10,30,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,23.3,코카콜라,일반,2024-06
2024-06-10,24,경상남도 창원시 진해구 돌리로30번안길,경상남도,창원시,진해구,23.3,코카콜라,일반,2024-06
2024-06-11,24,경상남도 창원시 의창구 사화로,경상남도,창원시,의창구,24.3,코카콜라,일반,2024-06
2024-06-11,24,경상남도 창원시 마산합포구 산호남로,경상남도,창원시,마산합포구,24.3,칠성사이다제로,제로,2024-06
2024-06-11,30,경상남도 창원시 성산구 용지로,경상남도,창원시,성산구,24.3,코카콜라,일반,2024-06
2024-06-11,60,경상남도 창원시 의창구 북면 고암길,경상남도,창원시,의창구,24.3,맥콜,일반,2024-06
2024-06-11,30,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,24.3,칠성사이다,일반,2024-06
2024-06-11,30,경상남도 창원시 성산구 반송로,경상남도,창원시,성산구,24.3,코카콜라,일반,2024-06
2024-06-11,12,경상남도 창원시 성산구 단정로,경상남도,창원시,성산구,24.3,코카콜라,일반,2024-06
2024-06-11,12,경상남도 창원시 성산구 외동반림로126번길,경상남도,창원시,성산구,24.3,밀크소다,일반,2024-06
2024-06-11,48,경상남도 창원시 진해구 경화로,경상남도,창원시,진해구,24.3,칠성사이다,일반,2024-06
2024-06-11,12,경상남도 창원시 마산회원구 봉덕2길,경상남도,창원시,마산회원구,24.3,환타오렌지+코카콜라,일반,2024-06
2024-06-11,12,경상남도 창원시 진해구 여명로,경상남도,창원시,진해구,24.3,맥콜,일반,2024-06
2024-06-11,60,경상남도 창원시 마산합포구 교방동1길,경상남도,창원시,마산합포구,24.3,코카콜라,일반,2024-06
2024-06-11,36,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,24.3,코카콜라,일반,2024-06
2024-06-11,30,경상남도 창원시 마산회원구 내서읍 상곡로,경상남도,창원시,마산회원구,24.3,데미소다피치,일반,2024-06
2024-06-11,12,경상남도 창원시 의창구 우곡로,경상남도,창원시,의창구,24.3,코카콜라,일반,2024-06
2024-06-11,24,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,24.3,칠성사이다,일반,2024-06
2024-06-11,12,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,24.3,칠성사이다,일반,2024-06
2024-06-11,6,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,24.3,펩시콜라,일반,2024-06
2024-06-11,24,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,24.3,코카콜라,일반,2024-06
2024-06-11,30,경상남도 창원시 마산회원구 내서읍 경남대로,경상남도,창원시,마산회원구,24.3,데미소다청포도,일반,2024-06
2024-06-11,180,경상남도 창원시 성산구 남면로,경상남도,창원시,성산구,24.3,코카콜라,일반,2024-06
2024-06-11,-24,경상남도 창원시 마산합포구 3·15대로,경상남도,창원시,마산합포구,24.3,코카콜라,일반,2024-06
2024-06-11,24,경상남도 창원시 마산합포구 3·15대로,경상남도,창원시,마산합포구,24.3,코카콜라,일반,2024-06
2024-06-11,24,경상남도 창원시 성산구 남면로,경상남도,창원시,성산구,24.3,웰치스오렌지제로,제로,2024-06
2024-06-11,24,경상남도 창원시 마산회원구 3·15대로,경상남도,창원시,마산회원구,24.3,코카콜라,일반,2024-06
2024-06-11,-72,경상남도 창원시 의창구 대봉로,경상남도,창원시,의창구,24.3,칠성사이다,일반,2024-06
2024-06-11,72,경상남도 창원시 의창구 대봉로,경상남도,창원시,의창구,24.3,칠성사이다,일반,2024-06
2024-06-11,72,경상남도 창원시 의창구 대봉로,경상남도,창원시,의창구,24.3,칠성사이다,일반,2024-06
2024-06-11,-72,경상남도 창원시 의창구 대봉로,경상남도,창원시,의창구,24.3,펩시콜라,일반,2024-06
2024-06-11,72,경상남도 창원시 의창구 대봉로,경상남도,창원시,의창구,24.3,펩시콜라,일반,2024-06
2024-06-11,72,경상남도 창원시 의창구 대봉로,경상남도,창원시,의창구,24.3,펩시콜라,일반,2024-06
2024-06-11,72,경상남도 창원시 의창구 대봉로,경상남도,창원시,의창구,24.3,칠성사이다제로,제로,2024-06
2024-06-11,72,경상남도 창원시 의창구 대봉로,경상남도,창원시,의창구,24.3,칠성사이다제로,제로,2024-06
2024-06-11,-72,경상남도 창원시 의창구 대봉로,경상남도,창원시,의창구,24.3,칠성사이다제로,제로,2024-06
2024-06-11,30,경상남도 창원시 진해구 속천로,경상남도,창원시,진해구,24.3,맥콜,일반,2024-06
2024-06-11,30,경상남도 창원시 의창구 무역로,경상남도,창원시,의창구,24.3,데미소다애플,일반,2024-06
2024-06-11,-30,경상남도 창원시 진해구 속천로,경상남도,창원시,진해구,24.3,맥콜,일반,2024-06
2024-06-11,30,경상남도 창원시 진해구 속천로,경상남도,창원시,진해구,24.3,맥콜,일반,2024-06
2024-06-11,30,경상남도 창원시 진해구 속천로,경상남도,창원시,진해구,24.3,맥콜,일반,2024-06
2024-06-11,30,경상남도 창원시 진해구 만금로,경상남도,창원시,진해구,24.3,맥콜,일반,2024-06
2024-06-11,6,경상남도 창원시 진해구 만금로,경상남도,창원시,진해구,24.3,펩시콜라,일반,2024-06
2024-06-11,36,경상남도 창원시 마산회원구 내서읍 중리상곡로,경상남도,창원시,마산회원구,24.3,환타파인,일반,2024-06
2024-06-11,36,경상남도 창원시 마산회원구 내서읍 중리상곡로,경상남도,창원시,마산회원구,24.3,환타오렌지+코카콜라,일반,2024-06
2024-06-11,-24,경상남도 창원시 진해구 진해대로,경상남도,창원시,진해구,24.3,코카콜라,일반,2024-06
2024-06-11,24,경상남도 창원시 성산구 연덕로184번길,경상남도,창원시,성산구,24.3,펩시콜라,일반,2024-06
2024-06-11,30,경상남도 창원시 성산구 연덕로184번길,경상남도,창원시,성산구,24.3,코카콜라,일반,2024-06
2024-06-11,24,경상남도 창원시 성산구 외동반림로,경상남도,창원시,성산구,24.3,칠성사이다,일반,2024-06
2024-06-11,24,경상남도 창원시 성산구 외동반림로,경상남도,창원시,성산구,24.3,코카콜라,일반,2024-06
2024-06-11,1,경상남도 창원시 마산회원구 바냇들1길,경상남도,창원시,마산회원구,24.3,맥콜,일반,2024-06
2024-06-11,-144,경상남도 창원시 진해구 인사로,경상남도,창원시,진해구,24.3,칠성사이다,일반,2024-06
